"","PWSID","cash_reserve_total.imputed","delinquent_num_acc.imputed","delinquent_amount_dollars.imputed","revenue_2020_Total.imputed","revenue_2019_Total.imputed","requested","responded","voluntary","tag","Service_Connections","Population","Fee_Code","Regulating_Agency","Water_System_Name","bill_freq","bill_freq_other","submetered_YN","expense_2019_Apr","expense_2019_May","expense_2019_Jun","expense_2019_Jul","expense_2019_Aug","expense_2019_Sep","expense_2019_Oct","expense_2019_Total","revenue_2019_Apr","revenue_2019_May","revenue_2019_Jun","revenue_2019_Jul","revenue_2019_Aug","revenue_2019_Sep","revenue_2019_Oct","revenue_2019_Total","expense_2020_Apr","expense_2020_May","expense_2020_Jun","expense_2020_Jul","expense_2020_Aug","expense_2020_Sep","expense_2020_Oct","expense_2020_Total","revenue_2020_Apr","revenue_2020_May","revenue_2020_Jun","revenue_2020_Jul","revenue_2020_Aug","revenue_2020_Sep","revenue_2020_Oct","revenue_2020_Total","comments_exp_rev","cash_reserve_restricted","cash_reserve_unrestricted","cash_reserve_total","months_before_assist","loans_YN","delinquent_num_acc","delinquent_amount_dollars","comments_cash_reserves","filename","single_multi","Zip Code","Less than $100","$100-$200","$200-$300","$300-$400","$400-$500","$500-$600","$600-$700","$700-$800","$800-$900","$900-$1000","More than $1000","Total number of delinquent residential accounts","Size","CES_3.0_Score","Median_12month_HH_income","Median_rent_pct_income","cash","cash_u","cash_u_days","cash_days","op_ratio","cash_score","ratio_score","month_score","risk_score_avg","Risk_label","Tier_Status Sep_","Tier_Status_Nov","County_Population","Jan_County_UE_%","Feb_County_UE_%","Mar_County_UE_%","Apr_County_UE_%","May_County_UE_%","Jun_County_UE_%","Jul_County_UE_%","Aug_County_UE_%","Sep_County_UE_%","Oct_County_UE_%","months_before_assist_num","fee_code_char","response","delinquent_num_acc_normalized","volunteered","loans_1.0","submetered_1.0","N","samples","respondedTotal","prob","base.weight","fpc","final.weight"
"213","CA4010081",1200000,7,5000,520000,520000,"y","y","n","Bin B",1137,2876,"SC","DISTRICT 06 - SANTA BARBARA","WOODLANDS DEVELOPMENT","BM",NA,NA,NA,NA,140000,NA,160000,NA,160000,460000,NA,NA,160000,NA,180000,NA,180000,520000,NA,NA,140000,NA,160000,NA,160000,460000,NA,NA,160000,NA,180000,NA,180000,520000,"Service includes water and sewer, so both operations are included in expenses and revenues (one bill covers both services). System bills bi-monthly, so the March-April period is not listed in this survey. Numbers given are rounded but these amounts have held consistent.",0,1200000,1200000,"F","N",7,5000,"Water system notes that there are 7 longterm delinquent accounts and has not seen significant account changes during the COVID-19 pandemic. There are also some occasional late payments, but these are not considered delinquent accounts.","S:\DDW\DDW-Public\COVID-19 CWS Financial Survey\DISTRICT06-SANTABARBARA\Complete\Survey_DISTRICT06-CA4010081-WOODLANDSDEVELOPMENT_complete.xlsx","single","93444",NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,7,"Small/Medium",14.07,84400.52,30.48,1200000,1200000,558.260869565217,558.260869565217,1.1304347826087,0,3,0,1,"low",1,1,278862,0.00582725505805739,0.00580573903938149,0.00604600124792908,0.0695971484103248,0.064164353694659,0.0571967496467787,0.0570210354942588,0.0540338949014208,0.0497737232035917,0.0443588585034892,6,"SC",1,0.00615655233069481,0,0,NA,259,135,99,0.521235521235521,1.91851851851852,0.521235521235521,2.33723426487072
"214","CA1510009",200000,3,285,756000,652260,"y","y","n","Bin B",1136,2500,"C1","DISTRICT 19 - TEHACHAPI","ERSKINE CREEK WC","BM",NA,"N",NA,NA,NA,NA,NA,NA,NA,431959,NA,NA,NA,NA,NA,NA,NA,652260,NA,NA,NA,NA,NA,NA,NA,541009,NA,NA,NA,NA,NA,NA,NA,756000,"details of monthly expenses and revenue are not available.",0,NA,200000,"F","N",3,285,NA,"S:\DDW\DDW-Public\COVID-19 CWS Financial Survey\DISTRICT19-TEHACHAPI\Complete\Survey_DISTRICT19-CA1510009-ERSKINECREEKWC-COMPLETE.xlsx","single","93240","2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"Small/Medium",44.56,35022,32.3,200000,200000,79.1114380721947,79.1114380721947,1.397388952864,3,2,0,1.66666666666667,"medium",1,1,927251,0.0219886524792101,0.0235847683097673,0.0243418448726397,0.0665515593943819,0.0697588894484881,0.0710066637835926,0.0770783746795636,0.0735227031300047,0.0687526894012517,0.0632072653467076,6,"C1",1,0.00264084507042254,0,0,0,259,135,99,0.521235521235521,1.91851851851852,0.521235521235521,2.61061736677141
"215","CA1910167",21042302.19,8,8380.68,6015629.16,5090850.93,"y","y","n","Bin B",1104,30000,"C1","DISTRICT 15 - METROPOLITAN","VERNON-CITY, WATER DEPT.","M",NA,NA,702030.84,772692.99,896156.71,653869.88,1105583.18,828422.37,1276720.31,6235476.28,713316.18,720522.86,725041.97,734194.81,787767.29,652127.31,757880.51,5090850.93,921293.4,908343.66,2492419.93,256161.03,340426.13,535309.79,772681.02,6226634.96,808367.87,748052.11,892066.91,895888.73,882235.8,870590.08,918427.66,6015629.16,"Expenses include one-time capital outlays due to ongoing capital improvements FY 2020",0,21042302.19,21042302.19,"F","N",8,8380.68,"Please note that the 8 delinquent accounts listed are for commercial/industrial type cutomers only.  We have zero residential cutomers that are delinquent.  The City of Vernon has only one zip code 90058.","S:\DDW\DDW-Public\COVID-19 CWS Financial Survey\DISTRICT15-METROPOLITAN\Complete\Survey_DISTRICT15-CA1910167-VERNON-CITY-WATERDEPT-Complete.xlsx","single","90058",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,"Small/Medium",43.83,43759.73,29.77,21042302.19,21042302.19,723.19201263406,723.19201263406,0.966112386328168,0,3,0,1,"low",1,1,10257557,0.00645855538506878,0.00649355397196428,0.00760873178672076,0.0759942157767195,0.0807474918248078,0.0814576999182164,0.0872163810544753,0.0854432493039035,0.0809370106351834,0.0732341043778748,6,"C1",1,0.0072463768115942,0,0,NA,259,135,99,0.521235521235521,1.91851851851852,0.521235521235521,2.61061736677141
"216","CA3410030",450000,9,1913.17,580679.1667,587358.3333,"y","y","n","Bin B",1072,3538,"C1","DISTRICT 09 - SACRAMENTO","FOLSOM, CITY OF - ASHLAND","M",NA,"N",83908.33333,83908.33333,83908.33333,83908.33333,83908.33333,83908.33333,83908.33333,587358.3333,83908.33333,83908.33333,83908.33333,83908.33333,83908.33333,83908.33333,83908.33333,587358.3333,82954.16667,82954.16667,82954.16667,82954.16667,82954.16667,82954.16667,82954.16667,580679.1667,82954.16667,82954.16667,82954.16667,82954.16667,82954.16667,82954.16667,82954.16667,580679.1667,"We do not breakdown our expenses by the month. Additionally, we don't breakdown our expenses by the Ashland system vs the Main system. Therefore, I am taking our ratio of Ashland connection vs the overall (About 5%) and dividing the overall budget by 12 months and taking 5% for Ashland, as well, doing the same for revenue.",200000,250000,450000,"E","N",9,1913.17,NA,"S:\DDW\DDW-Public\COVID-19 CWS Financial Survey\DISTRICT09-SACRAMENTO\Complete\Survey_DISTRICT09-CA3410030-FOLSOM-CITYOF-ASHLAND.xlsx","single","95630","2",3,2,1,1,NA,NA,NA,NA,NA,NA,9,"Small/Medium",8.86,92731.6,23.58,450000,250000,92.1334931079268,165.840287594268,1,2,3,1,2,"medium",1,1,1567975,0.00805497536631643,0.0077303528436359,0.00807921044659513,0.0665144533554425,0.0679640938152713,0.0661617691608603,0.0711650377078716,0.0710221782872814,0.0681994292000829,0.0615430730719559,5,"C1",1,0.0083955223880597,0,0,0,259,135,99,0.521235521235521,1.91851851851852,0.521235521235521,2.61061736677141
"217","CA2310005",529923.19,37,3977.57,1335779.33,1134901.06,"y","y","n","Bin B",1070,3797,"DAVCL","DISTRICT 03 - MENDOCINO","WILLOW COUNTY WATER DISTRICT","M",NA,"N",138405.97,149311.99,162338.97,200829.08,154101.81,201991.92,137346.35,1144326.09,120025.31,168854.94,196979.11,163387.54,146060.33,159903.26,179690.57,1134901.06,205479.43,187518.95,230739.42,211367.25,218069.42,240727.07,171728.46,1465630,160813.89,173323.22,184533.51,213226.19,208110.69,212079.6,183692.23,1335779.33,NA,0,529923.19,529923.19,"F","N",37,3977.57,"#5 - We do not have a reserve account set up for delinquent customers, $529,923.19 is balance in our savings account set aside for large construction projects","S:\DDW\DDW-Public\COVID-19 CWS Financial Survey\DISTRICT03-MENDOCINO\Complete\Survey_DISTRICT03-CA2310005-WILLOWCOUNTYWATERDISTRICT.xlsx","single","95482","31",4,2,NA,NA,NA,NA,NA,NA,NA,NA,37,"Small/Medium",30.57,37372.63,34.83,529923.19,529923.19,77.3753011742391,77.3753011742391,0.911402830182243,3,4,0,2.33333333333333,"medium",1,1,88439,0.0116125238865206,0.0112959214826038,0.0111489275093567,0.061319101301462,0.0568866676466265,0.0546930652766313,0.05597078212101,0.0552358122547745,0.0519567159284931,0.0484514750279854,6,"DAVCL",1,0.0345794392523364,0,0,0,259,135,99,0.521235521235521,1.91851851851852,0.521235521235521,2.19760332171755
"218","CA0610001",53592144,406,0,83125,1794694,"y","y","n","Bin A",1002,2778,"DAVCS","DISTRICT 21 - VALLEY","ARBUCKLE PUBLIC UTILITY DISTRICT","M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,"From: Yahoo Mail <apud@frontiernet.net> 
Sent: Friday, November 20, 2020 8:43 AM
To: Small, Scott@Waterboards <Scott.Small@Waterboards.ca.gov>
Subject: Re: Arbuckle P.U.D. (#0610001) Covid Survey Response

EXTERNAL: 

We went over the questions and don't feel comfortable giving out this information.  We haven't had any financial impact due to Covid.  We have kept our office door shut and have been taking payments through our drop-off box and have not had any delinquent payments.  

Thank you, 

APUD / FABIAN GOMEZ, OPERATOR","S:\DDW\DDW-Public\COVID-19 CWS Financial Survey\DISTRICT21-VALLEY\Complete\Survey_DISTRICT21-CA0610001-ARBUCKLEPUBLICUTILITYDISTRICT_COMPLETE.xlsx","single",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Small/Medium",27.47,64885,23.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,22593,0.0785641570397911,0.0778559730890099,0.0665692913734342,0.105032532200239,0.0836984906829549,0.0744920993227991,0.0683397512503873,0.0558137476209445,0.0506351524808569,0.05900057539946,NA,"DAVCS",1,NA,0,NA,NA,1914,228,154,0.119122257053292,8.39473684210526,0.119122257053292,13.2222222222222
"219","CA3510004",498053,62,23182,1029762.75,923016.25,"y","y","n","Bin A",964,2988,"SC","DISTRICT 05 - MONTEREY","AROMAS WATER DISTRICT","M",NA,"N",128787.43,104174.8,109000.15,58098.49,132823.57,182191.72,123187.66,838263.82,167195.47,100475.15,145692.69,125877.47,142232.65,119109.78,122433.04,923016.25,98761.27,124118.85,138286.15,129801.44,116999.69,189386.17,118656.19,916009.76,158246.04,115151.13,160747.07,164173.81,143028.88,144927.28,143488.54,1029762.75,"More people are not paying bill on time, but no one has directly said its due to covid. 

Some additional costs due to PPE and cleaning in 2020",0,498053,498053,"E","N",62,23182,"6. 14-18 months - rate increase approved in july 2019 should help with future revenue.","S:\DDW\DDW-Public\COVID-19 CWS Financial Survey\DISTRICT05-MONTEREY\Complete\Survey_DISTRICT05-CA3510004-AROMASWATERDISTRICT.xlsx","single","95004","12",11,11,6,3,5,2,NA,1,2,1,54,"Small/Medium",21.18,105558.89,27.06,498053,498053,116.356120485004,116.356120485004,1.12418316372524,2,3,1,2,"medium",1,1,64022,0.0194308206553997,0.0190403298866015,0.0188372746868264,0.0940614163881166,0.0768954421917466,0.0687576145699916,0.0668520196182562,0.0618693574083909,0.0587766705195089,0.055683983630627,5,"SC",1,0.0643153526970954,0,0,0,1914,228,154,0.119122257053292,8.39473684210526,0.119122257053292,10.2268841309345
"220","CA3310047",840154,252,40473.09,1048704.74,968062.53,"y","y","n","Bin A",933,2535,"DAVCS","DISTRICT 20 - RIVERSIDE","CABAZON WATER DISTRICT","M",NA,"N",161473.89,123977.86,193443,86276.02,112825.96,161238.37,219644.13,1058879.23,116008.11,162623.15,136184.4,129398.45,144669.03,138452.58,140726.81,968062.53,124973.95,94516.15,456987.58,87532.57,113314.63,136030.11,177803.88,1191158.87,124740.2,128996.86,213869.47,135035.86,148605.26,154929.93,142527.16,1048704.74,"*Person who provided this information stated that she is not an accountant; But pulled these figures (Total Expense + Other Income/Expense) from the District's Profit and Loss Budget Performance (sent in an email to DDW's Riverside District's office). So she cannot guarantee the accuracy of the figures reflected above. Please contact Cabazon  if you have any questions.",0,NA,840154,"F","N",252,40473.09,"Difficulty for customers to make payments - many SDAC customers pay with cash, and since Cabazon's office is closed to the public due to COVID, it makes it harder for customers to pay that don't have checks or internet (online payment) capabilities. Money Orders cost the customer more than if they were to pay cash. Checks and Money Orders are what Cabazon accepts in its drop box. 

Additionally, there are some customers that are taking advantage of the Governor's orders preventing water shutoff during COVID. Because Cabazon cannot threaten service terminations due to non payment, some customers have not made payments of any kind since March 2020. This becomes a burden on the District, and the customers that are paying for their water and who are doing the right thing are subsidizing the customers that are not.","S:\DDW\DDW-Public\COVID-19 CWS Financial Survey\DISTRICT20-RIVERSIDE\Complete\Survey_DISTRICT20-CA3310047-CABAZONWATERDISTRICT.XLSX","single","92230","7447",9895,5753,3697,2291,1090,1976,2243,0,0,6076,252,"Small/Medium",38.31,42723,29.3,840154,840154,150.939526647692,150.939526647692,0.88040711143762,2,4,0,2,"medium",1,1,2468145,0.00767458962095015,0.00781963782516829,0.00854204270818773,0.0715918230087779,0.0747504704950479,0.0710408018977815,0.0765465562193469,0.075008153896955,0.0717283627987821,0.0646967661948548,6,"DAVCS",1,0.270096463022508,0,0,0,1914,228,154,0.119122257053292,8.39473684210526,0.119122257053292,13.2222222222222
"221","CA1910160",392000,38,18000,779929.75,713543.58,"y","y","n","Bin A",919,7500,"DAVCS","DISTRICT 07 - HOLLYWOOD","TRACT 349 MUTUAL WATER CO.","BM","NONE","N",61368.85,70714.38,158338.43,84266.67,72058.37,88840.26,75639.31,611226.27,88923.79,86460.79,100760.92,93915.51,118398.54,99194.14,125889.89,713543.58,94402.63,89854.25,127394.75,99646.46,79479.66,119284.21,87196.7,697258.66,109651.42,93509.61,116482.82,104729.34,125155.99,113053.99,117346.58,779929.75,"NONE",0,NA,392000,"E","N",38,18000,"NONE","S:\DDW\DDW-Public\COVID-19 CWS Financial Survey\DISTRICT07-HOLLYWOOD\Complete\Survey_DISTRICT07-CA1910160-TRACT349-complete.xlsx","single","90201",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,38,"Small/Medium",51.66,44578.14,32.73,392000,392000,120.311162574876,120.311162574876,1.11856588486115,2,3,1,2,"medium",1,1,10257557,0.00645855538506878,0.00649355397196428,0.00760873178672076,0.0759942157767195,0.0807474918248078,0.0814576999182164,0.0872163810544753,0.0854432493039035,0.0809370106351834,0.0732341043778748,5,"DAVCS",1,0.0413492927094668,0,0,0,1914,228,154,0.119122257053292,8.39473684210526,0.119122257053292,13.2222222222222
"222","CA3610022",15200000,16,4488,6469285,1043956.79,"y","y","n","Bin A",717,469,"DAVCS","DISTRICT 13 - SAN BERNARDINO","DWP - FAWNSKIN","O","Residential bills is bi monthly, commercial is billed monthly. Fawnskin has a few commercial customers, but is mostly residential. About 700 customers total and about 12-13 commercial. Billing is mostly bi monthly.","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Overall, customer related revenues for water accounts, has increased  this year by 2 3/4%. People have been visiting Big Bear more often during Covid, renting air b&b etc. Revenues are up about 3% and expenses are down around 3% for the year 2020. The expenses dropped in 2020 from 2019 because DWP started operating the solar plant which reduces the $600,000 year power bill by at least 20%. The expenses and revenue reported include all of the DWP systems as a whole which include: DWP Big Bear System, DWP Lake Williams, DWP RV Park, and DWP Fawnskin. The revenues and expenses cannot count for purposes of this survey because the revenues and expenses for this system include all BIg Bear Systems as a whole, which is more than 10,000 service connections. The  revenues and expenses for big bear as a whole (more than 10,000 service connections, are pasted below.",7200000,8000000,15200000,"F","N",16,4488,"Can’t project that any financial assistance is needed. Revenues have increased and expenses have decreased during 2020. Number of accounts currently over due of more than 400 is 4 accounts. During the same period of 2019, there were 39 past due accounts. The past due accounts have gotten better in 2020. Delinquent accounts are representative of just the Fawnskin service area, unlike revenues and expenses.","S:\DDW\DDW-Public\COVID-19 CWS Financial Survey\DISTRICT13-SANBERNARDINO\Complete\Survey_DISTRICT13-CA3610022-DWP-FAWNSKINcomplete.xlsx","single",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2217398,0.00705872378346152,0.00710066483328658,0.00788176051389962,0.0604325430076152,0.0638441993724176,0.0644733151197936,0.071314216031583,0.0706359435698959,0.0685447538060375,0.063525357197941,6,"DAVCS",1,0.0223152022315202,0,0,0,1914,228,154,0.119122257053292,8.39473684210526,0.119122257053292,13.2222222222222
"223","CA4010003",1678000,0,0,501168,490013,"y","y","n","Bin A",688,1758,"SC","DISTRICT 06 - SANTA BARBARA","SAN MIGUELITO MWC","M",NA,NA,59247,48723,68245,85621,56098,57946,58968,434848,61789,61789,62329,78660,71782,72772,80892,490013,56604,48953,53174,60359,79391,63876,57437,419794,50538,67661,70063,80399,74013,82871,75623,501168,NA,1478000,200000,1678000,"F","N",0,0,"Water system mentioned that it has been very fortunate to have not experienced any negative impacts.  Its employees have remained healthy (not impact by COVID-19) and their customers are all able to pay their bills in a timely manner.","S:\DDW\DDW-Public\COVID-19 CWS Financial Survey\DISTRICT06-SANTABARBARA\Complete\Survey_DISTRICT06-CA4010003-SANMIGUELITOMWC_completed.xlsx","single",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Small/Medium",8.02,97463,31.7,1678000,200000,101.954768291114,855.400505962448,1.19384269427386,2,3,0,1.66666666666667,"medium",1,1,278862,0.00582725505805739,0.00580573903938149,0.00604600124792908,0.0695971484103248,0.064164353694659,0.0571967496467787,0.0570210354942588,0.0540338949014208,0.0497737232035917,0.0443588585034892,6,"SC",1,0,0,0,NA,1914,228,154,0.119122257053292,8.39473684210526,0.119122257053292,10.2268841309345
"224","CA5610081",2887905,3,0,53077,269676,"y","y","n","Bin A",621,2049,"SC","DISTRICT 06 - SANTA BARBARA","CAL AMERICAN WC - LAS POSAS ESTATES","M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,"A statewide response was provided to Sean McCarthy on 11/24/2020 which includes the Las Posas water system.","S:\DDW\DDW-Public\COVID-19 CWS Financial Survey\DISTRICT06-SANTABARBARA\Complete\Survey_DISTRICT06-CA5610081-CALAMERICANWC-LASPOSASESTATES_Partial.xlsx","single",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.37,121656.16,24.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,852747,0.00838466743359988,0.008046935374736,0.00832486071484274,0.069488371111244,0.0688727137122734,0.0643403025750897,0.0679439505503977,0.0658729963283365,0.0615176599859044,0.0551957380090461,NA,"SC",1,NA,0,NA,NA,1914,228,154,0.119122257053292,8.39473684210526,0.119122257053292,10.2268841309345
"225","CA1210022",1730674,118,6219,212027,190600,"y","y","n","Bin A",620,1500,"SC","DISTRICT 01 - KLAMATH","RESORT IMPROVEMENT DISTRICT #1","M",NA,"N",45169,18867,18715,51146,25495,29625,46349,235366,22031,23593,30918,33074,29412,27291,24281,190600,23884,24708,31645,59550,25624,38715,39926,244052,24046,24891,30614,36024,39470,29105,27877,212027,"The water system O&M is subsidized by ad valorem tax revenues each year. Following a rate study in 2019 the Board made adjustments to the water rate structure and put into place a 3% annual increase over the next 5 years.  This will hopefully narrow the shortfall in revenues and free up more money for capital water projects such as the replacement of our aging water plant. The tax revenues are used for all services we provide, including water which is approximately 10 percent of the total.  The tax revenues are not showing in the above numbers, that's why revenues are show less than expenses.  The revenue figures presented include delinquent water bills that have not yet been paid - currently totalling $6,219.",324086,1406588,1730674,"E","N",118,6219,"The District receives revenues from taxes and utility bills. The restricted water fund with a current balance in the amount of $324,086 will be used for capital water projects. The unrestricted funds in the amount of $1,406,588 are shared by many different services listed below. The District has approximately $250,000 in monthly M&O expenses for all services with only $200,000 in operations income. $50,000 of tax revenue is used to supplement the $200,000 to pay monthly expenses. Any left over tax money is spent on essential capital projects and emergency needs for all the following services the District provides: Water, Sewer, Electric, Fire/ALS/Ocean Rescue, Parks which includes Airport, Golf Course, Children's Playground, Clubhouse/library, Recreational Trails and maintenance of 1,136 acres of Greenbelt.  Accounts are considered delinquent after 30 days.","S:\DDW\DDW-Public\COVID-19 CWS Financial Survey\DISTRICT01-KLAMATH\Complete\Complete-Survey_DISTRICT01-CA1210022-RESORTIMPROVEMENTDISTRICT#1.xlsx","single","95589","108",5,3,2,NA,NA,NA,NA,NA,NA,NA,118,"Small/Medium",10.08,60351,19.6,1730674,1406588,1233.38400013112,1517.56279809221,0.868777965351646,0,4,1,1.66666666666667,"medium",3,1,134098,0.00944831391967069,0.00813584095213948,0.00840430133186177,0.0638711986755955,0.0567793703112649,0.0527077212188101,0.0546316872734866,0.0545869438768662,0.0503288639651598,0.046600247580128,5,"SC",1,0.190322580645161,0,0,0,1914,228,154,0.119122257053292,8.39473684210526,0.119122257053292,10.2268841309345
"226","CA5310002",1033765.33,105,21772.47,520555.91,445513.22,"y","y","n","Bin A",580,1775,"DAVCS","DISTRICT 01 - KLAMATH","TRINITY CO. W.W. DIST #1","M",NA,NA,103725.22,101718.16,46071.09,74545.81,55283.16,78148.84,75159.36,534651.64,45728.25,37602.84,62857.6,69261.27,89532.23,85423.28,55107.75,445513.22,60151.21,60638.55,45609.03,85784.6,65826.35,114802.04,73010.13,505821.91,30438.95,55817.29,76911.64,66966.44,112289.1,90649.42,87483.07,520555.91,NA,85742.31,948023.02,1033765.33,"F","N",105,21772.47,NA,"S:\DDW\DDW-Public\COVID-19 CWS Financial Survey\DISTRICT01-KLAMATH\Complete\Survey_DISTRICT01-CA5310002-TRINITYCOWWDIST#1.xlsx","single","96041","60",28,5,2,5,2,2,1,NA,NA,NA,105,"Small/Medium",9.02,29542,35.2,1033765.33,948023.02,401.083706081455,437.359031402969,1.02912882915649,0,3,0,1,"low",3,1,13354,0.0144525984723678,0.0145274824022765,0.0134791073835555,0.0340721881084319,0.0324247416504418,0.027781937996106,0.0301033398232739,0.0295791523139134,0.0287554290849184,0.0285307772951925,6,"DAVCS",1,0.181034482758621,0,0,NA,1914,228,154,0.119122257053292,8.39473684210526,0.119122257053292,13.2222222222222
