DOMAINVALUE	STRATUM	ID	Y1	Y2	Y3	X1	X2	LABEL
4	2*1	GARDEN FARMS C.W.D.	16.06	69831	38.5	2	1	5
4	2*1	RIVER RANCH MOBILE HOME PARK	25.64	38474	40.6	2	1	5
4	2*1	MAHER MUTUAL WATER COMPANY	17.68	96802	27.3	2	1	5
4	2*1	SAN JOAQUIN WATER WORKS #2	24.96	71909.62	30.02	2	1	5
4	2*1	CALICO LAKE HOMEOWNERS	31.61	67133	24.2	2	1	5
4	2*1	CHARLES BROWN WATER COMPANY	29.31	40150	30.6	2	1	5
4	2*1	ANTELOPE CREEK MHP	25.73	46371	31.6	2	1	5
4	2*1	ANZA MUTUAL WATER COMPANY	24.3	45781	27.2	2	1	5
4	2*1	ANZA PINES MOBILE HOME PARK	24.3	45781	27.2	2	1	5
4	2*1	HARRIS FARMS HEADQUARTERS	31.92	54548.92	19.4	2	1	5
4	2*1	EAGLE'S NEST RESORT	43.32	36492	46.5	2	1	5
4	2*1	APPLE VALLEY VILLAGE MHE	20.39	36810	37.8	2	1	5
4	2*1	AUBURN VALLEY COMMUNITY SERVICE DIS	3.06	102733	22.6	2	1	5
4	2*1	DELTA MUTUAL WATER COMPANY	30.02	75607	37.3	2	1	5
4	2*1	GILL CREEK MUTUAL WATER COMPANY	15.51	93148	29.2	2	1	5
4	2*1	ELKINS RANCH	20.12	70949.88	31.22	2	1	5
4	2*1	FRANKS MARINA	30.02	75607	37.3	2	1	5
4	2*1	LAKE HENSHAW RESORT INC.	13.88	43274	38.8	2	1	5
4	2*1	CARIBOU MOBILE PARK PWS	42.82	53500	24	2	1	5
4	2*1	WILLOWS MOBILE HOME COMMUNITY & RV PARK	35.12	45242	31.8	2	1	5
4	2*1	BELMONT TERRACE MUTUAL WATER COMPANY	16.92	78213	35.5	2	1	5
4	2*1	SATICOY COUNTRY CLUB-CITY OF VENTURA	15.3	101944	31.2	2	1	5
4	2*1	LUPIN LODGE	5.21	154088	21.5	2	1	5
4	2*1	PLACER CWA - APPLEGATE	6.66	68714.68	36.96	2	1	5
4	2*1	EL DORADO WEST MHP	52.27	35810	38.7	2	1	5
4	2*1	SPAULDING EAGLE LAKE MWC	17.02	53000	35.8	2	1	5
4	2*1	VIEIRA'S RESORT, INC	31.02	36420	45.9	2	1	5
4	2*1	WOODSIDE RV PARK	12.12	62795	36.1	2	1	5
4	2*1	ZUFALL'S MOBILEHOME PARK	27.63	35000	30.7	2	1	5
4	2*1	EAST WALNUT GROVE [SWS]	27.53	56837	29	2	1	5
4	2*1	IMPROVEMENT DISTRICT NO. 1	23.06	71823	30.9	2	1	5
4	2*1	SHADY GLEN COMM WATER SYSTEM	8.66	62739	32.8	2	1	5
4	2*1	MOBILE HOME ESTATES	16.61	72119	43.2	2	1	5
4	2*1	MONTE SHASTA M.W.C.	12.21	47982	35.8	2	1	5
4	2*1	HOLLAND HEIGHTS MUTUAL WATER COMPANY	11	73538.58	30.13	2	1	5
4	2*1	MORADA ESTATES N PWS #46	41.42	87344	30.4	2	1	5
4	2*1	SARATOGA HEIGHTS MUTUAL WATER COMPANY	2	199057.65	18.28	2	1	5
4	2*1	CAMPTONVILLE COMMUNITY SERV DIST	9.06	45434	43.1	2	1	5
4	2*1	BENBOW-DEL ORO W.C.	10.08	60351	19.6	2	1	5
4	2*1	CUYAMACA WATER DISTRICT	14.68	92917	29	2	1	5
4	2*1	SALT CREEK SUMMER HOMES	13.14	45078	37.1	2	1	5
4	2*1	OAK GLEN DOMESTIC WATER	11.91	111258.91	24.61	2	1	5
4	2*1	ODD FELLOWS RECREATION CLUB	7.04	73749.43	26.7	2	1	5
4	2*1	KNIGHTS FERRY COMM. SVC. DIST.	27.65	90500	21.9	2	1	5
4	2*1	BALLICO CSD	55.14	54750	28.6	2	1	5
4	2*1	PARKWAY LAKES RV PARK	25.75	99167	19.2	2	1	5
4	2*1	WESTERN ACRES MUTUAL WATER COMPANY	45.85	41225	31.5	2	1	5
4	2*1	OCEAN'S EDGE ESTATES	21.19	47365	36.5	2	1	5
4	2*1	ROLLING HILLS RANCHO WA	14.27	85510.92	30.58	2	1	5
4	2*1	R-RANCH IN THE SEQUOIAS	22.38	42775	38.4	2	1	5
4	2*1	MELODY WOODS WATER COMPANY	5.21	154080.32	21.52	2	1	5
4	2*1	DEL DIOS MUTUAL WATER COMPANY	9.68	117779.98	33.95	2	1	5
4	2*1	EL ADOBE POA, INC.	59.6	37432	24.5	2	1	5
4	2*1	GREEN DIAMOND RESOURCE COMPANY - KORBEL	13.79	51089	32.8	2	1	5
4	2*1	CACHE CREEK MOBILE HOME PARK	19.07	30661	43.9	2	1	5
4	2*1	FCWWD #40 / SHAVER SPRINGS	14.16	72925	14.2	2	1	5
4	2*1	SIERRA CO. W.W.D #1 CALPINE	19.97	48125	32.2	2	1	5
4	2*1	SNOWSHOE SPRINGS ASSN.	NA	42500	27.9	2	1	5
4	2*1	HARRIS FARMS SOUTH #101-144	43.94	21732	33.2	2	1	5
4	2*1	HARTLAND CHRISTIAN CAMP	23.06	71823	30.9	2	1	5
4	2*1	MT. PLEASANT WATER USERS ASSOCIATION	7.52	112500	36.9	2	1	5
4	2*1	STARLITE COMMUNITY SERVICE DISTRICT	19.67	77721	28.5	2	1	5
4	2*1	NAVALAIR MOBILE HOME PARK	45.27	66781	33.3	2	1	5
4	2*1	TAHOE CITY PUD - TIMBERLAND	6.65	79821	40.3	2	1	5
4	2*1	MURRIETA PALMS MOBILE HOME PARK	24	90738	32.8	2	1	5
4	2*1	BUTANO CANYON MUTUAL	19.82	121126	24.3	2	1	5
4	2*1	VIERRA ESTATES WS	26.44	77080	22.8	2	1	5
4	2*1	NORTHSTAR C.S.D.	3.24	90942.2	28.81	2	1	5
4	2*1	TWIN VALLEY INC	18.3	132606.59	22.44	2	1	5
4	2*1	KYBURZ MUTUAL WATER SYSTEM	10.09	57452	40.2	2	1	5
4	2*1	SAN LUIS HILLS	55.12	53058	22.4	2	1	5
4	2*1	CASA DE AMIGOS MOBILE HOME PARK	27.65	90500	21.9	2	1	5
4	2*1	LAKE CANYON MUTUAL WATER COMPANY	5.21	154088	21.5	2	1	5
4	2*1	HARRIS FEEDING COMPANY	31.84	54784	19.3	2	1	5
4	2*1	SKYLINE PARK	7.79	94306	27.4	2	1	5
4	2*1	MD 63 MEADOW SPRINGS RANCH	14.11	62313	24.7	2	1	5
4	2*1	BELLA LAGO MOBILE HOME PARK	19.54	52585	27.6	2	1	5
4	2*1	ORLAND ESTATES MOBILE H.P.	24.14	52821	25.9	2	1	5
4	2*1	COLLEGE PARK MUTUAL WATER COMPANY	10.05	94720.22	32.95	2	1	5
4	2*1	MADERA CO MD1-HIDDEN LAKE ESTATES	27.64	62385	33.4	2	1	5
4	2*1	DONNER SUMMIT PUBLIC UTILITY DISTRICT	13.62	55623.02	31.84	2	1	5
4	2*1	LAS FLORES WATER WORKS	29.9	45000	30.8	2	1	5
4	2*1	EL RIO ESTATES	20.02	46167	32.5	2	1	5
4	2*1	CREEKSIDE VILLAGE	12.49	61680	47.5	2	1	5
4	2*1	WILLIAMS MUTUAL WATER CO	57.84	42532	35.5	2	1	5
4	2*1	RIDGEWOOD WATER SYSTEM	17.41	47695	39.3	2	1	5
4	2*1	CRYSTAL LAKE PROPERTY OWNERS	40.78	54174	32.5	2	1	5
4	2*1	LIBERTY UTILITIES APPLE VALLEY	34.51	64107	22.4	2	1	5
4	2*1	WOODSON BRIDGE MHP	31.21	43229	26.2	2	1	5
4	2*1	LEISURE LAKE MOBILE ESTATES	22.07	56574	37.8	2	1	5
4	2*1	MD 08 NORTH FORK WATER SYSTEM	27.64	62385	33.4	2	1	5
4	2*1	GLEN EDEN SUN CLUB	24.6	115452	43.9	2	1	5
4	2*1	OID #22 - WILLIAMS TRACT	39.25	51583	32.8	2	1	5
4	2*1	COUNTY SERVICE AREA 7	19.82	121126	24.3	2	1	5
4	2*1	VILLA CEREZOS	34.99	86231	18.7	2	1	5
4	2*1	BEDEL MUTUAL WATER CO	31.73	67377	32.4	2	1	5
4	2*1	SUNNYSIDE FARMS MUTUAL WATER COMPANY	20.39	98319.24	31.81	2	1	5
4	2*1	CSA NO. 31 STONEGATE WS	29.28	82115	25.3	2	1	5
4	2*1	ATHAL MUTUAL WATER SYSTEM	59.6	37432	24.5	2	1	5
4	2*1	IL VINETO	34.99	86231	18.7	2	1	5
4	2*1	MP MINE OPERATIONS LLC	40.78	54174	32.5	2	1	5
4	2*1	TALMONT RESORT IMPROVEMENT DISTRICT	6.65	79821	40.3	2	1	5
4	2*1	ALPINE SPRINGS MOBILE HOME PARK	15.85	59837	22.9	2	1	5
4	2*1	COLUSA CO. SERVICE AREA #2-STONYFORD	21.43	53239	24.8	2	1	5
4	2*1	BIG OAK MOBILE HOME PARK WATER	34.22	73811	29	2	1	5
4	2*1	HEATHER GLEN COMMUNITY SERVICE DIST	6.59	67823	37.9	2	1	5
4	2*1	CORINTHIAN BAY MUTUAL WATER COMPANY	24.23	49774	36.4	2	1	5
4	2*1	SAN LUCAS WD	26.53	49327	33.1	2	1	5
4	2*1	BELMONT WATER CORPORATION	17.27	87455	23.9	2	1	5
4	2*1	DEL ORO WC - COUNTRY ESTATES DIST	65.67	42518	36.5	2	1	5
4	2*1	STRUVE RD WS #02	44.8	47925	32.9	2	1	5
4	2*1	MIDLAND SCHOOL	9.16	94250	27.5	2	1	5
4	2*1	ELLWOOD MUTUAL WATER CO.	9.63	87713	33.9	2	1	5
4	2*1	TWIN OAKS MOBILE PARK	34.99	86231	18.7	2	1	5
4	2*1	FCWWD #38/SKY HARBOUR	10.47	72500	28.5	2	1	5
4	2*1	VENTANA BIG SUR INN WS	NA	56042	19.5	2	1	5
4	2*1	BIRCHIM COMMUNITY SERVICE DISTRICT	11.57	66786	22.2	2	1	5
4	2*1	HAPPY ACRES MUTUAL BENEFIT WATER SYSTEM	17.08	86327	32	2	1	5
4	2*1	DEL ORO GRANDVIEW GARDENS DISTRICT	37.25	71034	28.3	2	1	5
4	2*1	FARMINGTON WATER COMPANY	22.26	83667	21.8	2	1	5
4	2*1	LAKE WOHLFORD RESORT	14.63	103457	31.2	2	1	5
4	2*1	MILL CREEK MSC	23.93	55060	32.9	2	1	5
4	2*1	MEADOW LAKES CLUB	14.16	72925	14.2	2	1	5
4	2*1	PALOMINO LAKES MUTUAL WATER CO.	15.51	93148	29.2	2	1	5
4	2*1	SUNRISE ESTATES MUTUAL WATER COMPANY	13.81	91071	27.2	2	1	5
4	2*1	LIVE OAK SPRINGS WATER COMPANY	27.75	49231	37.8	2	1	5
4	2*1	NAVAJO MWC	18.99	49450.93	30.83	2	1	5
4	2*1	MPWD-COULTERVILLE CSA 1	15.12	45635	37.6	2	1	5
4	2*1	CASTLEWOOD MOBILE HOME PARK	33.96	57969	36.6	2	1	5
4	2*1	USMC - HOUSING COLEVILLE	13.8	54559	22.7	2	1	5
4	2*1	SHADY LAKES MOBILE HOME PARK	63.99	57955	25.3	2	1	5
4	2*1	SANTOS RANCH PWS #5-CSA #35	40.27	123517.82	28.89	2	1	5
4	2*1	ARTOIS COMMUNITY S.D.	23.73	45734	19.8	2	1	5
4	2*1	KEEFER CREEK ESTATES	13.03	89276	27.7	2	1	5
4	2*1	FCWWD #18/MIRA BELLA	10.47	72500	28.5	2	1	5
4	2*1	WILLOW SPRINGS MOBILE HOME PARK	28.99	40938	29	2	1	5
4	2*1	ALPINE MEADOWS PROPERTY OWNERS ASSO	11.77	64554	41	2	1	5
4	2*1	ISLANDER MARINA	54.89	89324.86	30.17	2	1	5
4	2*1	CASITAS MUTUAL WATER COMPANY	16.86	75839.61	29.33	2	1	5
4	2*1	ROUGH & READY MOBILEHOME VILLAGE	72.92	50991.34	27.72	2	1	5
4	2*1	NORTHCREST TRAILER CITY	13.69	57019	23	2	1	5
4	2*1	STOCKDALE MUTUAL WATER CO.	21.04	100469	25.8	2	1	5
4	2*1	GREENHORN CREEK CSD	15.06	57438	27.7	2	1	5
4	2*1	CAMANCHE NORTH SHORE INC.	28.93	67688	38.8	2	1	5
4	2*1	ACAMPO WATER SYSTEM	28.71	71775	24.8	2	1	5
4	2*1	RANCHO MARCELINO WAT	7.79	94306	27.4	2	1	5
4	2*1	SID - ELMIRA	21.41	107921.86	23.42	2	1	5
4	2*1	VINEYARD ESTATES MWC	9.65	115865	27.2	2	1	5
4	2*1	ALPINE VILLAGE	16.18	52385.91	46.18	2	1	5
4	2*1	WALNUT COVE MOBILE ESTATES	19.54	52585	27.6	2	1	5
4	2*1	ANANDA VILLAGE	17.09	47609	34.3	2	1	5
4	3*1	DUCOR CSD	43.66	33000	49.9	3	1	4
4	3*1	PINE CREEK VILLAGE	19.67	77721	28.5	3	1	4
4	3*1	DIAMOND A MUTUAL WATER COMPANY	12.24	76667	23.1	3	1	4
4	3*1	BLYTHE - HIDDEN BEACHES	20.7	39219	30	3	1	4
4	3*1	WARD WELL WATER COMPANY	6.65	79821	40.3	3	1	4
4	3*1	SUNSET WEST COMMUNITY LLC	65.41	34006	43.6	3	1	4
4	3*1	RINCON VALLEY MOBILE ESTATES	5.33	57396	38.8	3	1	4
4	3*1	CCWD - WALLACE	22.89	81199.21	31.41	3	1	4
4	3*1	STOCKDALE ANNEX MUTUAL WATER	21.08	100243.9	25.79	3	1	4
4	3*1	WESTSIDE PARK MUTUAL WATER	20.68	98235.17	31.8	3	1	4
4	3*1	SOUTH KAWEAH MUTUAL WATER COMPANY	23.06	71823	30.9	3	1	4
4	3*1	SERENO DEL MAR WATER COMPANY (PUC)	6.7	62083	34.2	3	1	4
4	3*1	SONOMA COUNTY CSA 41-JENNER	6.7	62083	34.2	3	1	4
4	3*1	ALLENSWORTH CSD	50.48	30010	48.5	3	1	4
4	3*1	OAK CREEK MOBILE HOME PARK	14.11	62313	24.7	3	1	4
4	3*1	MD 73 QUARTZ MOUNTAIN	14.11	62313	24.7	3	1	4
4	3*1	CALIFORNIAN MOBILE HOME PARK	25.27	40238	40.1	3	1	4
4	3*1	GOLDEN STATE WATER COMPANY - LAKE MARIE	17.35	101583	25.2	3	1	4
4	3*1	TRAILER HAVEN MOBILE HOME PARK	27.27	51295	33.8	3	1	4
4	3*1	LLANO DEL RIO WATER COMPANY	16.38	50732	33.2	3	1	4
4	3*1	TRIPLE R MUTUAL WATER CO	31.78	39955.97	42.03	3	1	4
4	3*1	BROADVIEW TERRACE MUTUAL WATER COMPANY	8.05	55733	29.3	3	1	4
4	3*1	CIRCLE OAKS WATER DISTRICT	12.04	149612	30.9	3	1	4
4	3*1	MUIR BEACH COMMUNITY	7.51	120083	19.5	3	1	4
4	3*1	HAVASU WC	35.26	30368	24.6	3	1	4
4	3*1	CSP-PFEIFFER BIG SUR	NA	56042	19.5	3	1	4
4	3*1	BROCK MUTUAL WATER COMPANY	17.68	96802	27.3	3	1	4
4	3*1	RIVERDALE PARK TRACT CSD	70.55	50078.9	37.35	3	1	4
4	3*1	SKY VIEW COUNTY WATER	25.73	46371	31.6	3	1	4
4	3*1	YOSEMITE WEST WATER SYSTEM	13.47	75588	39	3	1	4
4	3*1	RANCHO SESPE WORKERS IMP ASSOC	33.16	52250	30	3	1	4
4	3*1	MOSS LANDING HARBOR WS	35.35	71981	37.3	3	1	4
4	3*1	SANTIAGO ISLAND VILLAGE	30.02	75607	37.3	3	1	4
4	3*1	PLEASANTIMES MUTUAL WATER CO	30.02	75607	37.3	3	1	4
4	3*1	WILLOW MOBILE HOME PARK	30.02	75607	37.3	3	1	4
4	3*1	WILLOW PARK MARINA	30.02	75607	37.3	3	1	4
4	3*1	LAKE HEMET MWD-CAMP GROUND	16.25	52500	46.5	3	1	4
4	3*1	FILLMORE IRRIGATION CO	28.88	73352	41.5	3	1	4
4	3*1	LYTLE SPRINGS WC	18.61	52426	43.8	3	1	4
4	3*1	COYOTE VALLEY RV RESORT	25.75	99167	19.2	3	1	4
4	3*1	SID - GIBSON CANYON	21.85	112461.61	41.49	3	1	4
4	3*1	ORWOOD RESORT	13.9	118750	28.3	3	1	4
4	3*1	THE LAKES ASSOCIATION	40.5	84107	31.5	3	1	4
4	3*1	STRICKLAND ACRES	15.3	101944	31.2	3	1	4
4	3*1	VALLEY VIEW PARK MWC	41.27	53424	35.8	3	1	4
4	3*1	JENNESS PARK CHRISTIAN CAMP	17.81	62355	29.8	3	1	4
4	3*1	GREEN ACRES MOBILE HOME ESTATE	65.41	34006	43.6	3	1	4
4	3*1	SAN PASQUAL ACADEMY	10.5	108476.39	43.55	3	1	4
4	3*1	JUVENILE JUSTICE CAMPUS	63.99	57955	25.3	3	1	4
4	3*1	VERDE VALE WATER COMPANY	27.63	35000	30.7	3	1	4
4	3*1	DUTCH FLAT MUTUAL	11.77	64554	41	3	1	4
4	3*1	CWS - UPPER BODFISH WATER SYSTEM	44.56	35022	32.3	3	1	4
4	3*1	SUNRISE VILLAGE MHP	72.39	49773	37.2	3	1	4
4	3*1	SANTA ROSA MOBILE ESTATES	28.07	44167	37.2	3	1	4
4	3*1	NORTH KAWEAH MWC	23.06	71823	30.9	3	1	4
4	3*1	FOREST SPRINGS	8.51	92627	45.7	3	1	4
4	3*1	WILLOWSIDE MUTUAL WATER COMPANY	25.58	96362	40.8	3	1	4
4	3*1	SQUAW VALLEY MWC	4.72	78921.8	26.47	3	1	4
4	3*1	JUNIPER RIVIERA CWD	23.45	48656.9	35.78	3	1	4
4	3*1	SHERWOOD MOBILE HOME PARK	40.3	54012	25.6	3	1	4
4	3*1	SAN SIMEON CSD	8.33	81765	18.1	3	1	4
4	3*1	SKY FOREST MWC	27.51	79821	35.3	3	1	4
4	3*1	HEIGHTS MUTUAL WATER COMPANY	6.4	112719	33.8	3	1	4
4	3*1	PINE VALLEY BIBLE CONFERENCE CENTER	14.68	92917	29	3	1	4
4	3*1	CEDARVILLE COUNTY WATER DIST.	10.11	43824	15.6	3	1	4
4	3*1	ALLIANCE REDWOODS CONFERENCE GROUNDS	8.85	72306.44	38.44	3	1	4
4	3*1	OLIVE DELL RANCH	35.87	81897	29.8	3	1	4
4	3*1	SIERRA HIGHLAND CSD	19.47	42339	31.3	3	1	4
4	3*1	PARADISE RANCH MHP	23.89	80135	37.1	3	1	4
4	3*1	SAINT ANTHONY TRAILER PARK	45.66	25833	28.9	3	1	4
4	3*1	BROOKWOOD MOBILE HOME PARK	10.15	68229	31.3	3	1	4
4	3*1	ARBOR MOBILE HOME PARK WS	28.71	71775	24.8	3	1	4
4	3*1	CROWS LANDING COMM SVC DISTRICT	44.18	45391	27.9	3	1	4
4	3*1	WATERFORD - HICKMAN	32.16	59063	28.9	3	1	4
4	3*1	SAN VICENTE WATER COMPANY	15.67	67672	33.7	3	1	4
4	3*1	FOREST PARK MWC	23.93	55060	32.9	3	1	4
4	3*1	TRES PINOS CWD	28.21	83966.78	25.4	3	1	4
4	3*1	LEISURE MOBILE HOME PARK	32.03	62574	28.9	3	1	4
4	3*1	TOKAY PARK WATER CO	50.18	34414.14	42.8	3	1	4
4	3*1	MI WUK HEIGHTS MWC	17.81	62355	29.8	3	1	4
4	3*1	LONG BARN PROPERTY OWNERS	17.81	62355	29.8	3	1	4
4	3*1	BELLEVIEW OAKS MUTUAL WATER CO	12.9	73835	25.4	3	1	4
4	3*1	RANCHO CORRIDO RV RESORT	13.04	85250	43.7	3	1	4
4	3*1	COLUSA CO. WWD #2 - PRINCETON	21.43	53239	24.8	3	1	4
4	3*1	PLAVADA COMMUNITY ASSOCIATION	17.09	47609	34.3	3	1	4
4	3*1	HIDDEN VALLEY COMMUNITY ASSOCIATION	5.02	128490.54	23.84	3	1	4
4	3*1	RIVERBEND MOBILE HOME & RV PARK	43.21	66972	27.7	3	1	4
4	3*1	COUNTRY LIFE MH & RV PARK	50.27	44211	28.7	3	1	4
4	3*1	LAS DELTAS MUTUAL WATER SYSTEM	46.01	40909.49	32.31	3	1	4
4	3*1	IRISH BEACH WATER DISTRICT	13.91	53958	31.2	3	1	4
4	3*1	OLYMPIA MOBILODGE	50.44	40801	40.2	3	1	4
4	3*1	EL DORADO ID - STRAWBERRY	10.09	57452	40.2	3	1	4
4	3*1	WEST ALMANOR M.W.C.	16.62	68688	23.9	3	1	4
4	3*1	STERLING MUTUAL WATER COMPANY	52.52	59071.72	33.51	3	1	4
4	3*1	LAKE ISABELLA COMMUNITY SERVICES DIST	44.56	35022	32.3	3	1	4
4	3*1	COLONIAL PARK	16.61	72119	43.2	3	1	4
4	3*1	GOLDEN SANDS MOBILE HOME PARK	25.27	40238	40.1	3	1	4
4	3*1	SUMMIT WEST MUTUAL WATER CO.	4.91	149438	35.1	3	1	4
4	3*1	BLYTHE - MESA RANCH	32.5	37248.46	30.59	3	1	4
4	3*1	FULTON WATER COMPANY	1.76	56590.26	32.69	3	1	4
4	3*1	GABILAN WC	23.89	80064.58	36.68	3	1	4
4	3*1	YOLO CO HOUSING AUTHORITY-EL RIO VILLA	18.64	83044	24.3	3	1	4
4	3*1	SNOWCREST HEIGHTS IMP ASSOC	18.23	54915.07	42.03	3	1	4
4	3*1	BUTTERFIELD RANCH	23.87	39761	34.4	3	1	4
4	3*1	VINEYARD RV PARK	30.95	97273	26.3	3	1	4
4	3*1	CAMPO HILLS-COUNTY PUBLIC WORKS WASTEWTR	27.75	49231	37.8	3	1	4
4	3*1	OCCIDENTAL COMMUNITY SERVICES DISTRICT	8.15	76932	35.3	3	1	4
4	3*1	CSA 51	32.49	36810	31	3	1	4
4	3*1	CHIRIACO SUMMIT WATER DIST.	32.49	36810	31	3	1	4
4	3*1	LOS ROBLES MOBILE HOME ESTATES	8.76	104344	29.6	3	1	4
4	3*1	FCSA #05/WILDWOOD ISLAND	43	67290.3	27.55	3	1	4
4	3*1	SMILEY PARK COUNTRY CLUB	22.91	60368	35.9	3	1	4
4	3*1	LAKE MORENA VIEWS MWC	27.75	49231	37.8	3	1	4
4	3*1	SLIDE INN SNOWBOWL WATER CO	12.9	73835	25.4	3	1	4
4	3*1	SISAR MUTUAL WATER CO	11.18	74689.46	36.68	3	1	4
4	3*1	CANADA WOODS WC	4.28	132820	28.6	3	1	4
4	3*1	PORTERVILLE-JONES CORNER	57.84	42532	35.5	3	1	4
4	3*1	NORTH TAHOE PUD - CARNELIAN WOODS	1.72	56458	32.6	3	1	4
4	3*1	GREEN RIVER MUTUAL WATER CO.	18.45	82475	35.9	3	1	4
4	3*1	BANNING HTS. MUTUAL WATER CO.	23.84	65174	27.5	3	1	4
4	3*1	DEPARTMENT OF WATER AND POWER	15.57	59161	27.5	3	1	4
4	3*1	TRACT 92 CSD	43.39	42366.31	30.9	3	1	4
4	3*1	LEISURE PINES MUTUAL WATER CO	17.81	62355	29.8	3	1	4
4	3*1	COLUSA CO. WWD #1 - GRIMES	27.47	64885	23.1	3	1	4
4	3*1	ALDERCROFT HEIGHTS COUNTY WATER DISTRICT	5.21	154088	21.5	3	1	4
4	3*1	WOODLAND PARK MUTUAL WATER CO	14.06	84438	30.5	3	1	4
4	3*1	WALNUT HILLS MUTUAL WATER CO	8.76	104344	29.6	3	1	4
4	3*1	LITTLE POTATO SLOUGH MUTUAL	33.21	44938	39.2	3	1	4
4	3*1	MESA DUNES MOBILE HOME ESTATES	14.06	84438	30.5	3	1	4
4	3*1	KNOLL ENTERPRISES	40.78	54174	32.5	3	1	4
4	3*1	SKYLONDA MUTUAL	7.33	210927.49	33.21	3	1	4
4	3*1	WOODSTOCK RANCH	9.16	94250	27.5	3	1	4
4	3*1	FREEDOM ACRES THE RESORT	33.24	95845.16	42.52	3	1	4
4	3*1	GOLDEN ERA PRODUCTIONS	28.5	49676	29.8	3	1	4
4	3*1	CSA 70-F MORONGO	22.92	50559.02	32.08	3	1	4
4	3*1	SONOMA COUNTY CSA 41-SALMON CREEK	6.7	62083	34.2	3	1	4
4	3*1	MD 33 FAIRMEAD	50.88	42292	23.2	3	1	4
4	3*1	CABANA HOLIDAY WS	18.27	81513	20.9	3	1	4
4	3*1	SON SHINE PROPERTIES	33.01	33171	30	3	1	4
4	3*1	RIO BEND RV GOLF RESORT & STORM CROSSING	48.09	34875	40.6	3	1	4
4	3*1	BENNETT RIDGE MUTUAL WATER COMPANY	2.87	138312.13	24.59	3	1	4
4	3*1	DEL ORO WATER CO.-STIRLING BLUFFS	23.47	39444	39.2	3	1	4
4	3*1	PALO VERDE COUNTY WATER DIST.	32.58	44107	24.2	3	1	4
4	3*1	LAS CUMBRES MUTUAL WATER CO	8.29	110515	27.1	3	1	4
4	3*1	RIO VISTA MOBILE HOME PARK	25.64	38474	40.6	3	1	4
4	3*1	FCSA #44D/MONTE VERDI	16.9	90323.03	20.29	3	1	4
4	3*1	DEFENSE DISTRIB. DEPOT, SHARPE SITE	68.76	89622.91	28.51	3	1	4
4	3*1	GLEN MARTIN MWC	23.93	55060	32.9	3	1	4
4	3*1	BLACK RASCAL WATER COMPANY	41.11	82841	28	3	1	4
4	3*1	YUIMA MUNICIPAL WATER DISTRICT IDA	13.58	85015.56	41.56	3	1	4
4	3*1	FULLER ACRES MUTUAL WATER COMPANY	59.63	37458.05	24.56	3	1	4
4	3*1	MD 37 LA VINA	46.94	67568	34.6	3	1	4
4	3*1	LOS ANGELES CWWD 21-KAGEL CANYON	36.04	84245.97	34.6	3	1	4
4	3*1	WARNER SPRINGS ESTATES	13.88	43274	38.8	3	1	4
4	3*1	WHITE OAK MUTUAL WATER COMPANY	12.21	61049.21	34.3	3	1	4
4	3*1	PONDEROSA CSD	22.38	42775	38.4	3	1	4
4	3*1	CASTLEWOOD DOMESTIC WATER SYSTEM	33.8	86985	25.6	3	1	4
4	3*1	VILLA DEL MONTE MWC	4.91	149439.77	35.09	3	1	4
4	3*1	ANTELOPE PARK MUTUAL WATER COMPANY	29.47	46155.51	33.94	3	1	4
4	3*1	CWS - LOWER BODFISH WATER SYSTEM	44.56	35022	32.3	3	1	4
4	3*1	SHADOW ACRES MUTUAL WATER COMPANY	20.72	98319.7	31.87	3	1	4
4	3*1	CHEMEKETA PARK MUTUAL WATER COMPANY	5.21	154088	21.5	3	1	4
4	3*1	SUNSET VISTA ESTATES MHP	52.27	35810	38.7	3	1	4
4	3*1	FCWWD #42/ALLUVIAL & FANCHER	11.93	99167	32.6	3	1	4
4	3*1	CAMP JONES GULCH	19.82	121126	24.3	3	1	4
4	3*1	VISTA GRANDE WATER SYSTEM	25.64	38474	40.6	3	1	4
4	3*1	SIERRA CSA #5, SIERRA BROOKS	19.97	48125	32.2	3	1	4
4	3*1	WILDWOOD EAST MUTUAL	34.66	51028	27.5	3	1	4
4	3*1	CAL AM - DUNNIGAN	29.95	49065.56	21.9	3	1	4
4	3*1	ARMSTRONG VALLEY-CAL WATER SERVICE (PUC)	11.72	58419	40.6	3	1	4
4	3*1	SHAVER LAKE HEIGHTS PROP ASSN	14.16	72925	14.2	3	1	4
4	3*1	STOCKTON VERDE MOBILE HOME PARK	41.42	87247.08	30.38	3	1	4
4	3*1	VEGA RD WS #01	17.43	123511	21.3	3	1	4
4	3*1	TOWN OF SUNOL-SFPUC	9.55	157759.48	27.52	3	1	4
4	3*1	ENOS LANE PUBLIC UTILITY DISTRICT	44.48	45488.91	31.35	3	1	4
4	3*1	LAKEVIEW HILLS COMMUNITY ASSOC	5.01	128600.68	23.54	3	1	4
4	3*1	SAVIERS ROAD MUTUAL WATER CO	20.67	70495	30.4	3	1	4
4	3*1	LAKE FOREST MUTUAL W.C.	11.23	60442.29	27.19	3	1	4
4	3*1	RIO LINDO ADVENTIST ACADEMY	19.08	91921	29.5	3	1	4
4	3*1	STARLITE PINES MUTUAL WATER CO INC	15.84	47298	33.6	3	1	4
4	3*1	MISSION OAKS MOBILE HOME PARK	32.62	63578	32.2	3	1	4
